,Names,A,bmb,ismr,A_nf,bmb_nf,ismr_nf,bml,bmg,ismr_l,ismr_g,bml_nf,bmg_nf,ismr_nf_l,ismr_nf_g,lon_min,lat_min,lon_max,lat_max
59,Fimbul,17.296408865792767,19.97004797746842,1.26045600505743,15.462813006945195,14.594267088359615,1.0303821164042244,19.97004797746842,0.0,1.26045600505743,0.0,14.594267088359615,0.0,1.0303821164042244,0.0,1.25,-71.8,7.6,-69.3
60,Jelbart,36.12243572992063,61.18504536285786,1.8491527412650908,33.51499510083195,49.20749488578422,1.6028638053239705,61.558066598663544,-0.37302123580565966,1.9770731168744176,-0.19107809244339924,49.5805161215899,-0.37302123580565966,1.724687088984199,-0.19107809244339924,-6.2,-71.91,1.25,-69.51
61,Atka,2.2675337149994377,3.2593492744628523,1.5692121984648697,1.7763445422018045,1.910623648536675,1.1742281003978903,3.2596605696834744,-0.0003112952206222105,1.5804083289626896,-0.02144259637848478,1.910934943757297,-0.0003112952206222105,1.1849921637269347,-0.02144259637848478,-7.73,-70.99,-6.2,-70.0
62,Ekstrom,6.961075158094582,7.314068626581775,1.147062902742739,6.072955222955935,5.221036178949421,0.9385580737550717,7.59291872799066,-0.278850101408884,1.5123011253752265,-0.20570642561710872,5.499886280358306,-0.278850101408884,1.3072389875471124,-0.20570642561710872,-10.07,-71.83,-7.73,-70.0
63,Quar,2.4659408138446772,4.173223656195586,1.8475386742735282,1.8936601183797694,2.5204354763743764,1.4530416980530205,4.173223656195586,0.0,1.8475386742735282,0.0,2.5204354763743764,0.0,1.4530416980530205,0.0,-11.93,-71.6,-10.07,-70.53
64,Riiser-Larsen,52.292583385891994,48.590803156807844,1.0144216426576071,49.0248671125981,36.80445653629373,0.8195746377260955,50.18088504837447,-1.5900818915665944,1.2057501280195728,-0.2531160911192429,38.39453842786037,-1.5900818915665944,0.9940397353750409,-0.2531160911192429,-20.62,-76.0,-10.3,-71.6
65,Brunt/Stancomb,29.236321067132117,25.84110651560852,0.9649235589044999,24.44406748673218,16.460555664927398,0.7351492931879717,25.850619425365988,-0.009512909757468357,0.9722801315965305,-0.0493292511848913,16.470068574684863,-0.009512909757468357,0.741964477887384,-0.0493292511848913,-27.66,-76.25,-20.62,-73.55
66,Filchner,85.05184063171268,4.287253489838344,0.05503005820021063,83.26287910700364,3.0215348759761267,0.03961692047661232,10.228308401306213,-5.941054911467881,0.19792442851410558,-0.22650159172637965,8.94404296657793,-5.922508090601806,0.17825899362133263,-0.2269649799396942,-49.5,-83.5,-27.66,-78.0
67,Sorsdal,0.5477678765276782,1.1523002418871366,2.2965379137558335,0.328667040230038,0.20110556261258816,0.6679938374217852,1.1524167396306522,-0.00011649774351566719,2.364382986143852,-0.008119210348045414,0.20122206035610382,-0.00011649774351566719,0.7018298585003583,-0.008119210348045414,76.67,-68.9,78.94,-68.57
68,Vostok,15.433818822971428,0.11948298746919149,0.008451566274563962,15.433818822971428,0.11948298746919149,0.008451566274563962,1.1709391700988085,-1.0514561826296174,0.11205076318909153,-0.28515609136854486,1.1709391700988085,-1.0514561826296174,0.11205076318909153,-0.28515609136854486,101.06,-78.63,107.2,-76.0
69,George VI,23.919178970005607,169.47201986869445,7.739602451583468,22.254934085956947,157.25259502946045,7.713936065385951,169.55902927369198,-0.0870094049975307,7.784236564563591,-0.5262242183454348,157.33960443445795,-0.0870094049975307,7.7629798429526105,-0.5262242183454348,,,,
70,Ronne-Filchner,435.59475078026526,81.72867783431522,0.2051692452889215,430.43449010389537,77.59712178273762,0.19680814849713743,110.42902676595949,-28.700348931644605,0.34437609978692074,-0.36550297318591435,105.72710029163657,-28.129978508899224,0.332454125616314,-0.3635648283039336,,,,
71,Moscow Uni + Totten,14.002549727462254,22.925344037961583,1.7926061172014178,10.448642254871324,12.745690730451226,1.331705037998898,25.479941509502268,-2.5545974715406876,2.3432505375260817,-1.451227236991393,15.294628911349285,-2.54893818089806,1.988785648798483,-1.4670598978059737,,,,
72,Brunt + Riiser-Larsen,81.52890445302411,74.43190967241637,0.997952988166789,73.46893459933028,53.265012201221126,0.7914852305401184,76.03150447374045,-1.5995948013240628,1.1280716319339088,-0.18531356620950248,54.86460700254523,-1.5995948013240628,0.9101710276094073,-0.18531356620950248,,,,
73,Fimbul + Jelbart,53.418844595713395,81.15509334032629,1.6632949435917694,48.97780810777715,63.80176197414384,1.422125269900198,81.52811457613197,-0.37302123580565966,1.7508295011287043,-0.13075271392351176,64.17478320994951,-0.37302123580565966,1.5054876520234501,-0.13075271392351176,,,,
